Principal|Nivel|Artículo|Descripción|Tipo|Estado|Planeador|Sec Artículo|Sec Op|UDM|Cantidad Unitaria|Cantidad Extendida|Tipo Suministro|Subinventario|Localizador|Tipo Costo|Costo Materiales|Costo Recurso|Gsto Grl|Costo Unitario|Costo Extendido|Accesorio S/N|Fecha inactivo|Alterno|Component_Yiel|Categoria Producto
22000129947|2|25076620|PARTE-TUBO CUERPO BASE NIVELADOR ALMACENAMIENTO ALM3144014|AI|Active||10|10|und|1|1|Proceso Tirar Operación|TRONZSILLA|TRS.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000129947|3|22006426|TUBO REDONDO DE 1.9 PULGADA 6000MM CALIBRE 16|MP|Active||10|10|und|.01567|.01567|Proceso Tirar Operación|TRONZSILLA|MTS.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000129947|2|25076621|PARTE-PLATINA CUERPO BASE NIVELADOR ALMACENAMIENTO ALM3144015|AI|Active||20|10|und|1|1|Proceso Tirar Operación|DOBLADORAS|DOB.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000129947|3|22006037|LAMINA PLANA 4X8 ESPESOR 0.9MM|MP|Active||10|10|kg|.03639|.03639|Proceso Tirar Operación|CORTYPUNZ|CYP.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000129947|1|22000320|NIVELADOR 5/16 X 1 1/2 MPR080075|MP|Active||110|10|und|4|4|Proceso Tirar Operación|MP_WIP|EN.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000129947|1|22007761|TORNILLO CABEZA EXTRAPLANA 8 X  9/16 ZINCADO|MP|Active||120|10|und|16|16|Proceso Tirar Operación|MP_WIP|EN.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000129947|1|22012380|TAPON PLASTICO INTERNO 1 1/4 MPR050111|MP|Active||130|10|jg|4|4|Proceso Tirar Operación|MP_WIP|EN.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000129947|1|22000150|TUERCA  HEXAGONAL 5/16 ZINCADA|MP|Active||140|10|und|4|4|Proceso Tirar Operación|MP_WIP|EN.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000129947|1|25103451|PARTE-FRENTE ZOCALO 120CM MUEBLE PARA MATERA ALMACENAMIENTO ALM3144009|AI|Active||150|10|und|2|2|Proceso Tirar Operación|CARPINT|CSC.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000129947|2|22007284|AGLOMERADO RH CRUDO DE 1530X2440MM ESPESOR 18MM|MP|Active||10|10|und|.04|.04|Proceso Tirar Operación|CARPINT|AGL.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000129947|2|22008689|GENERICO FORMICA 1220MM X 2440MM F8|MP|Active||20|10|und|.05|.05|Proceso Tirar Operación|CARPINT|FOR.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000129947|2|22007604|FORMICA BACKER BLANCO REF: 2112 1220MM X 3060MM F6|MP|Active||30|10|und|.03|.03|Proceso Tirar Operación|CARPINT|FOR.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000129947|2|22008522|GENERICO CANTO PLANO DE 22MM ESPESOR 2MM|MP|Active||40|10|m|2.76|2.76|Proceso Tirar Operación|CARPINT|CTA.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000129947|1|25107285|PARTE-LATERAL ZOCALO 50CM MUEBLE PARA MATERA ALMACENAMIENTO ALM3144010|AI|Active||160|10|und|2|2|Proceso Tirar Operación|CARPINT|CSC.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000129947|2|22007284|AGLOMERADO RH CRUDO DE 1530X2440MM ESPESOR 18MM|MP|Active||10|10|und|.02|.02|Proceso Tirar Operación|CARPINT|AGL.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000129947|2|22008689|GENERICO FORMICA 1220MM X 2440MM F8|MP|Active||20|10|und|.02|.02|Proceso Tirar Operación|CARPINT|FOR.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000129947|2|22007604|FORMICA BACKER BLANCO REF: 2112 1220MM X 3060MM F6|MP|Active||30|10|und|.01|.01|Proceso Tirar Operación|CARPINT|FOR.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000129947|2|22008522|GENERICO CANTO PLANO DE 22MM ESPESOR 2MM|MP|Active||40|10|m|1.21|1.21|Proceso Tirar Operación|CARPINT|CTA.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000129947|1|22001520|ESCUADRA 25X25 HVA125-25|MP|Active||170|10|und|14|14|Proceso Tirar Operación|MP_WIP|EN.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000129947|1|25107286|PARTE-CUBIERTA LAMINA 120X50CM MUEBLE PARA MATERA ALMACENAMIENTO ALM3144011|AI|Active||180|10|und|1|1|Proceso Tirar Operación|SOLDADURA|SOL.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000129947|2|22004764|LAMINA PLANA GALVANIZADA 4 X 8 ESPESOR 0.90MM|MP|Active||10|10|kg|7.99|7.99|Proceso Tirar Operación|CORTYPUNZ|CYP.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000129947|1|22008555|GENERICO PINTURA EN POLVO MUEBLES|MP|Active||190|10|kg|1|1|Proceso Tirar Operación|MP_WIP|PI.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000130190|0|22000130190|VIGA DE 240CM MESA DE REUNIONES LINK LKAC825000|AI|Active|||und|1|1|||...|CSTLPRECIO|0|0|0|0|0|||||
22000130190|1|25107698|PARTE-CUERPO VIGA DE 240CM MESA DE REUNIONES LINK LKAC825000|AI|Active||10|10|und|1|1|Proceso Tirar Operación|TRONZSILLA|TRS.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000130190|2|22007680|TUBO CUADRADO ESTRUCTURAL 2PULGADAS 6000MM CALIBRE 16 LAMINA ACEITADA Y DECAPADA|MP|Active||10|10|und|.3333|.3333|Proceso Tirar Operación|TRONZSILLA|MTS.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000130190|1|22008555|GENERICO PINTURA EN POLVO MUEBLES|MP|Active||30|10|kg|.11|.11|Proceso Tirar Operación|MP_WIP|PI.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000130210|0|22000130210|COSTADO TERMINAL DE 115CM MESA DE REUNIONES LINK LKSO625000|AI|Active|||und|1|1|||...|CSTLPRECIO|0|0|0|0|0|||||
22000130210|1|25107717|ARMADA-COSTADO TERMINAL DE 115CM LINK LKSO625001|AI|Active||10|10|und|1|1|Proceso Tirar Operación|SOLDADURA|SOL.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000130210|2|25024803|PARTE-PARAL CUERPO COSTADO (672.5MM) MESA DE JUNTAS LINK LKSO401030|AI|Active||10|10|und|2|2|Proceso Tirar Operación|TRONZSILLA|TRS.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000130210|3|22007680|TUBO CUADRADO ESTRUCTURAL 2PULGADAS 6000MM CALIBRE 16 LAMINA ACEITADA Y DECAPADA|MP|Active||10|10|und|.125|.125|Proceso Tirar Operación|TRONZSILLA|MTS.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000130210|2|25024808|PARTE-CUERPO TAPA CUERPO COSTADO MESA DE JUNTAS LINK LKSO401041|AI|Active||20|10|und|2|2|Proceso Tirar Operación|DOBLADORAS|DOB.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000130210|3|22006037|LAMINA PLANA 4X8 ESPESOR 0.9MM|MP|Active||10|10|kg|.021753043|.021753043|Proceso Tirar Operación|CORTYPUNZ|CYP.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000130210|2|25107723|PARTE-DIAGONAL CUERPO COSTADO TERMINAL LINK LKSO625003|AI|Active||30|10|und|2|2|Proceso Tirar Operación|TRONZSILLA|TRS.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000130210|3|22007680|TUBO CUADRADO ESTRUCTURAL 2PULGADAS 6000MM CALIBRE 16 LAMINA ACEITADA Y DECAPADA|MP|Active||10|10|und|.0625|.0625|Proceso Tirar Operación|TRONZSILLA|MTS.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000130210|2|25107736|PARTE-OMEGA CUERPO COSTADO TERMINAL LINK LKSO625004|AI|Active||40|10|und|2|2|Proceso Tirar Operación|DOBLADORAS|DOB.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000130210|3|22008722|LAMINA PLANA CR 4X8 ESPESOR 1.90MM|MP|Active||10|10|kg|.09|.09|Proceso Tirar Operación|CORTYPUNZ|CYP.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000130210|2|25107724|PARTE-SOPORTE CUERPO COSTADO TERMINAL LINK LKSO625005|AI|Active||50|10|und|2|2|Proceso Tirar Operación|DOBLADORAS|DOB.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000130210|3|22008722|LAMINA PLANA CR 4X8 ESPESOR 1.90MM|MP|Active||10|10|kg|.42|.42|Proceso Tirar Operación|CORTYPUNZ|CYP.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000130210|2|25107733|PARTE-ESCUADRA COSTADO INTERMEDIO LINK LKSO626010|AI|Active||60|10|und|1|1|Proceso Tirar Operación|DOBLADORAS|DOB.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000130210|3|22008722|LAMINA PLANA CR 4X8 ESPESOR 1.90MM|MP|Active||10|10|kg|.08|.08|Proceso Tirar Operación|CORTYPUNZ|CYP.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000130210|2|25107720|PARTE-TRAVESAÑO 115CM CUERPO COSTADO TERMINAL LINK LKSO625002|AI|Active||70|10|und|1|1|Proceso Tirar Operación|TRONZSILLA|TRS.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000130210|3|22007680|TUBO CUADRADO ESTRUCTURAL 2PULGADAS 6000MM CALIBRE 16 LAMINA ACEITADA Y DECAPADA|MP|Active||10|10|und|.1|.1|Proceso Tirar Operación|TRONZSILLA|MTS.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000130210|1|22013269|SOPORTE NIVELADOR TUBO CUADRADO MPR060070|MP|Active||20|10|jg|2|2|Proceso Tirar Operación|MP_WIP|EN.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000130210|1|22000150|TUERCA  HEXAGONAL 5/16 ZINCADA|MP|Active||30|10|und|2|2|Proceso Tirar Operación|MP_WIP|EN.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000130210|1|22000320|NIVELADOR 5/16 X 1 1/2 MPR080075|MP|Active||40|10|und|2|2|Proceso Tirar Operación|MP_WIP|EN.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000130210|1|22011275|TUERCA REMACHABLE DE 5/16 HEXAGONAL BOLLHOFF|MP|Active||50|10|und|4|4|Proceso Tirar Operación|MP_WIP|EN.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000130210|1|22000261|TORNILLO CABEZA HEXAGONAL 5/16 X 3/4 ZINCADO|MP|Active||60|10|und|4|4|Proceso Tirar Operación|MP_WIP|EN.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000130210|1|22000197|TORNILLO CABEZA EXTRAPLANA 8 X 3/4 REF: S6075 ZINCADO|MP|Active||70|10|und|6|6|Proceso Tirar Operación|MP_WIP|EN.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000130210|1|22008555|GENERICO PINTURA EN POLVO MUEBLES|MP|Active||80|10|kg|.21|.21|Proceso Tirar Operación|MP_WIP|PI.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000130324|0|22000130324|MATERA 24X150X50CM AGLOMERADO RH + FORMICA ALMACENAMIENTO ALM3176000|AI|Active|||und|1|1|||...|CSTLPRECIO|0|0|0|0|0|||||
22000130324|1|25105941|PARTE-BASE 150X50CM MATERA ALM3176001|AI|Active||10|10|und|1|1|Proceso Tirar Operación|CARPINT|CSC.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000130324|2|22007284|AGLOMERADO RH CRUDO DE 1530X2440MM ESPESOR 18MM|MP|Active||10|10|und|.25|.25|Proceso Tirar Operación|CARPINT|AGL.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000130324|2|22008689|GENERICO FORMICA 1220MM X 2440MM F8|MP|Active||20|10|und|.5|.5|Proceso Tirar Operación|CARPINT|FOR.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000130324|2|22007604|FORMICA BACKER BLANCO REF: 2112 1220MM X 3060MM F6|MP|Active||30|10|und|.25|.25|Proceso Tirar Operación|CARPINT|FOR.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000130324|2|22008522|GENERICO CANTO PLANO DE 22MM ESPESOR 2MM|MP|Active||40|10|m|4.34|4.34|Proceso Tirar Operación|CARPINT|CTA.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000130324|1|25105943|PARTE-FRONTAL 24X150CM MATERA ALM3176002|AI|Active||20|10|und|2|2|Proceso Tirar Operación|CARPINT|CSC.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000130324|2|22007284|AGLOMERADO RH CRUDO DE 1530X2440MM ESPESOR 18MM|MP|Active||10|10|und|.17|.17|Proceso Tirar Operación|CARPINT|AGL.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000130324|2|22008689|GENERICO FORMICA 1220MM X 2440MM F8|MP|Active||20|10|und|.5|.5|Proceso Tirar Operación|CARPINT|FOR.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000130324|2|22008522|GENERICO CANTO PLANO DE 22MM ESPESOR 2MM|MP|Active||30|10|m|3.73|3.73|Proceso Tirar Operación|CARPINT|CTA.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000130324|1|25096516|PARTE-LATERAL 24X50CM MATERA ALM3176003|AI|Active||30|10|und|3|3|Proceso Tirar Operación|CARPINT|CSC.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000130324|2|22007284|AGLOMERADO RH CRUDO DE 1530X2440MM ESPESOR 18MM|MP|Active||10|10|und|.04|.04|Proceso Tirar Operación|CARPINT|AGL.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000130324|2|22008689|GENERICO FORMICA 1220MM X 2440MM F8|MP|Active||20|10|und|.08|.08|Proceso Tirar Operación|CARPINT|FOR.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000130324|2|22008522|GENERICO CANTO PLANO DE 22MM ESPESOR 2MM|MP|Active||30|10|m|1.48|1.48|Proceso Tirar Operación|CARPINT|CTA.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000130324|1|22006555|GENERICO TAPA MINIFIX|MP|Active||40|10|und|20|20|Proceso Tirar Operación|MP_WIP|EN.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000130324|1|22012909|CAM 3000 015X11.9MM|MP|Active||50|10|und|20|20|Proceso Tirar Operación|MP_WIP|EN.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000130324|1|22012910|COMBI DOWEL 34MM#2 PHILLIPS|MP|Active||60|10|und|20|20|Proceso Tirar Operación|MP_WIP|EN.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000130980|0|22000130980|TAPA INFERIOR SENCILLA DE 240CM MESA DE REUNIONES LINK LKAC827000||Active|||und|1|1|||...|CSTLPRECIO|0|0|0|0|0|||||
22000130980|1|25108987|ARMADA-TAPA INFERIOR SENCILLA DE 240 MESA DE REUNIONES LINK LKAC827001|AI|Active||10|10|und|1|1|Proceso Tirar Operación|SOLDADURA|SOL.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000130980|2|25108988|PARTE-CUERPO TAPA INFERIOR SENCILLA DE 240 MESA DE REUNIONES LINK LKAC827002|AI|Active||10|10|und|1|1|Proceso Tirar Operación|DOBLADORAS|DOB.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000130980|3|22006061|LAMINA PLANA 4X8 ESPESOR 0.75MM|MP|Active||10|10|kg|7.1|7.1|Proceso Tirar Operación|CORTYPUNZ|CYP.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000130980|2|25107710|PARTE-SEPARADOR CUERPO TAPA INFERIOR DE 240 MESA DE REUNIONES LINK LKAC827003|AI|Active||20|10|und|2|2|Proceso Tirar Operación|DOBLADORAS|DOB.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000130980|3|22006061|LAMINA PLANA 4X8 ESPESOR 0.75MM|MP|Active||10|10|kg|.28|.28|Proceso Tirar Operación|CORTYPUNZ|CYP.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000130980|1|22007761|TORNILLO CABEZA EXTRAPLANA 8 X  9/16 ZINCADO|MP|Active||20|10|und|8|8|Proceso Tirar Operación|MP_WIP|EN.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000130980|1|22008555|GENERICO PINTURA EN POLVO MUEBLES|MP|Active||30|10|kg|.41|.41|Proceso Tirar Operación|MP_WIP|PI.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000130982|0|22000130982|TAPA TERMINAL SENCILLA MESA DE REUNIONES LINK LKAC829000|AI|Active|||und|1|1|||...|CSTLPRECIO|0|0|0|0|0|||||
22000130982|1|25108991|PARTE-CUERPO TAPA TERMINAL SENCILLA LINK LKAC829001|AI|Active||10|10|und|1|1|Proceso Tirar Operación|DOBLADORAS|DOB.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000130982|2|22006061|LAMINA PLANA 4X8 ESPESOR 0.75MM|MP|Active||10|10|kg|.73|.73|Proceso Tirar Operación|CORTYPUNZ|CYP.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000130982|1|22007761|TORNILLO CABEZA EXTRAPLANA 8 X  9/16 ZINCADO|MP|Active||20|10|und|4|4|Proceso Tirar Operación|MP_WIP|EN.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000130982|1|22008555|GENERICO PINTURA EN POLVO MUEBLES|MP|Active||30|10|kg|.04|.04|Proceso Tirar Operación|MP_WIP|PI.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000131228|0|22000131228|SOPORTE 4 TOMAS SENCILLO PINTADO LINK LKAC838000|AI|Active|||und|1|1|||...|CSTLPRECIO|0|0|0|0|0|||||
22000131228|1|25106799|PARTE-CUERPO SOPORTE 4 TOMAS SENCILLO LINK LKAC838001|AI|Active||10|10|und|1|1|Proceso Tirar Operación|DOBLADORAS|DOB.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000131228|2|22006037|LAMINA PLANA 4X8 ESPESOR 0.9MM|MP|Active||10|10|kg|2.18|2.18|Proceso Tirar Operación|CORTYPUNZ|CYP.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000131228|1|25087788|PARTE-SOPORTE TOMA DUCTO CABLEADO DOBLE TEK TKSO080040|AI|Active||20|10|und|1|1|Proceso Tirar Operación|DOBLADORAS|DOB.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000131228|2|22006037|LAMINA PLANA 4X8 ESPESOR 0.9MM|MP|Active||10|10|kg|.27|.27|Proceso Tirar Operación|CORTYPUNZ|CYP.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000131228|1|22000197|TORNILLO CABEZA EXTRAPLANA 8 X 3/4 REF: S6075 ZINCADO|MP|Active||30|10|und|4|4|Proceso Tirar Operación|MP_WIP|EN.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000131228|1|22008555|GENERICO PINTURA EN POLVO MUEBLES|MP|Active||40|10|kg|.2|.2|Proceso Tirar Operación|MP_WIP|PI.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000131315|0|22000131315|DUCTO BAJANTE SENCILLO SLIM LINK LKAC840000|AI|Active|||und|1|1|||...|CSTLPRECIO|0|0|0|0|0|||||
22000131315|1|25109574|ARMADA-DUCTO BAJANTE SENCILLO SLIM LKAC840001|AI|Active||10|10|und|2|2|Proceso Tirar Operación|SOLDADURA|SOL.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000131315|2|25109576|PARTE-CUERPO DUCTO BAJANTE SENCILLO SLIM LKAC840001|AI|Active||10|10|und|1|1|Proceso Tirar Operación|DOBLADORAS|DOB.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000131315|3|22006061|LAMINA PLANA 4X8 ESPESOR 0.75MM|MP|Active||10|10|kg|1.37|1.37|Proceso Tirar Operación|CORTYPUNZ|CYP.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000131315|2|25109578|PARTE-SEPARADOR DUCTO BAJANTE SLIM LKAC840003|AI|Active||20|10|und|1|1|Proceso Tirar Operación|DOBLADORAS|DOB.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000131315|3|22006061|LAMINA PLANA 4X8 ESPESOR 0.75MM|MP|Active||10|10|kg|.13|.13|Proceso Tirar Operación|CORTYPUNZ|CYP.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000131315|1|22000159|TORNILLO AUTOPERFORANTE CABEZA EXTRAPLANA 8 X 1/2 REF:234 ZINCADO NEGRO|MP|Active||20|10|und|8|8|Proceso Tirar Operación|MP_WIP|EN.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000131315|1|22000168|TORNILLO ANCLAJE NYLON 3/16 X 1.1/4 REF: NR-3114|MP|Active||30|10|und|2|2|Proceso Tirar Operación|MP_WIP|EN.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22000131315|1|22008555|GENERICO PINTURA EN POLVO MUEBLES|MP|Active||40|10|kg|.15|.15|Proceso Tirar Operación|MP_WIP|PI.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22122002359|0|22122002359|VERTEBRA PLASTICA GRIS CLARO|PTD|Active|||und|1|1|||...|CSTLPRECIO|0|0|0|0|0|||||
22189410488|0|22189410488|LAMINA Y COMPLEMENTO UNION SUPERFICIES ACCESORIO MULTIPLE MAC390000|AI|Active|||und|1|1|||...|CSTLPRECIO|0|0|0|0|0|||||
22189410488|1|25005244|PARTE-LAMINA UNION SUPERFICIES MULTIPLE MAC390020|AI|Active||10|10|und|1|1|Proceso Tirar Operación|DOBLADORAS|DOB.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22189410488|2|22008722|LAMINA PLANA CR 4X8 ESPESOR 1.90MM|MP|Active||10|10|kg|.2432448|.2432448|Proceso Tirar Operación|CORTYPUNZ|CYP.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22189410488|1|25005228|PARTE-COMPLEMENTO LAMINA UNION SUPERFICIES MULTIPLE MAC390010|AI|Active||20|10|und|1|1|Proceso Tirar Operación|DOBLADORAS|DOB.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22189410488|2|22008319|LAMINA PLANA HR 4X8  ESPESOR 2.5MM|MP|Active||20|10|kg|.0283908|.0283908|Proceso Tirar Operación|CORTYPUNZ|CYP.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22189410488|1|22000197|TORNILLO CABEZA EXTRAPLANA 8 X 3/4 REF: S6075 ZINCADO|MP|Active||30|10|und|8|8|Proceso Tirar Operación|MP_WIP|EN.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22189410488|1|22024959|PINTURA GRIS PARDO MICROTEXTURIZADO M 4367022425 POLIESTER SIN TIG (HOMOLOGO NOPAL)|MP|Active||40|10|kg|.004208|.004208|Proceso Tirar Operación|MP_WIP|PI.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22189410488|1|22001409|EMPAQUE BISELES X 8 UNIDADES|ME|Active||50|10|und|.02|.02|Proceso Tirar Operación|MP_WIP|EN.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22191200753|0|22191200753|BAJANTE 300 BOCC MULTIPLE MAC080000||Active|||und|1|1|||...|CSTLPRECIO|0|0|0|0|0|||||
22191200753|1|22000661|PIN INSEPARABLE MPR050000|MP|Active||10|10|und|2|2|Proceso Tirar Operación|MP_WIP|EN.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22191200753|1|22000185|REMACHE POP 4-3|MP|Active||20|10|und|18|18|Proceso Tirar Operación|MP_WIP|EN.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22191200753|1|25008890|PARTE-ESCUADRA FIJACION MARCO PUERTA MMP070060|AI|Active||35|10|und|2|2|Proceso Tirar Operación|DOBLADORAS|DOB.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22191200753|2|22006027|LAMINA PLANA 4X8 ESPESOR 1.20MM|MP|Active||20|10|kg|.018556227|.018556227|Proceso Tirar Operación|CORTYPUNZ|CYP.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22191200753|1|22008548|GENERICO CINTA TERMINAL 3000MM MPL|MP|Active||40|10|und|4.2|4.2|Proceso Tirar Operación|MP_WIP|EN.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22191200753|1|25003766|PARTE-PERFIL ALUMINIO OFI-033 DUCTO BAJANTE DE 300 (CORTE 2996.0MM) MAC080040|AI|Active||50|10|und|1|1|Proceso Tirar Operación|ALUMINIOS|ALU.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22191200753|2|22000845|ALUMINIO OFI-033 DE 6000MM CRUDO MPR030049 REV 00|MP|Active||10|10|und|.535|.535|Proceso Tirar Operación|ALUMINIOS|MPA.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22191200753|1|25003903|PARTE-U INTERNA COLUMNA DOBLE MAC460020|AI|Active||120|10|und|5|5|Proceso Tirar Operación|DOBLADORAS|DOB.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22191200753|2|22006027|LAMINA PLANA 4X8 ESPESOR 1.20MM|MP|Active||10|10|kg|.050285785|.050285785|Proceso Tirar Operación|CORTYPUNZ|CYP.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22191200753|1|22008555|GENERICO PINTURA EN POLVO MUEBLES|MP|Active||190|10|kg|.00130872|.00130872|Proceso Tirar Operación|MP_WIP|PI.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22191300220|0|22191300220|ENGANCHE EN X DERECHO ACCESORIO MULTIPLE MSO130000|AI|Active|||und|1|1|||...|CSTLPRECIO|0|0|0|0|0|||||
22191300220|1|22000197|TORNILLO CABEZA EXTRAPLANA 8 X 3/4 REF: S6075 ZINCADO|MP|Active||15|10|und|1|1|Proceso Tirar Operación|MP_WIP|EN.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22191300220|1|22000664|SEGURO PARA ENGANCHE MPR050033|MP|Active||20|10|und|1|1|Proceso Tirar Operación|MP_WIP|EN.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22191300220|1|22008555|GENERICO PINTURA EN POLVO MUEBLES|MP|Active||30|10|kg|.002142459|.002142459|Proceso Tirar Operación|MP_WIP|PI.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22191300220|1|25005242|PARTE-GANCHO ENGANCHE EN X DERECHO MULTIPLE MSO130010|AI|Active||50|10|und|1|1|Proceso Tirar Operación|DOBLADORAS|DOB.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22191300220|2|22008722|LAMINA PLANA CR 4X8 ESPESOR 1.90MM|MP|Active||10|10|kg|.12906647|.12906647|Proceso Tirar Operación|CORTYPUNZ|CYP.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
22191300220|1|22001410|EMPAQUE COLUMNA X 8 UNIDADES|ME|Active||60|10|und|.1|.1|Proceso Tirar Operación|MP_WIP|EN.1.1.1|CSTLPRECIO|0|0|0|0|0||||1|
